,bedroom_count,bath_count,finished_sq_feet,home_value,year_built,tax_amount,fips
28526,3.0,2.0,1170.0,399300.0,1956.0,4948.32,6037.0
28527,3.0,1.0,945.0,270016.0,1954.0,3531.82,6037.0
28528,3.0,1.0,1258.0,380400.0,1954.0,4735.28,6037.0
28529,2.0,1.0,1120.0,47386.0,1928.0,925.65,6037.0
28530,3.0,1.0,1088.0,358180.0,1949.0,4559.83,6037.0
28531,2.0,1.0,1116.0,269480.0,1924.0,3541.46,6037.0
28532,3.0,2.0,984.0,253208.0,1939.0,3236.45,6037.0
28533,3.0,1.0,1080.0,398056.0,1954.0,4874.0,6037.0
28534,3.0,1.0,1080.0,388323.0,1954.0,4810.72,6037.0
28535,3.0,1.0,1065.0,304216.0,1955.0,3780.43,6037.0
28536,3.0,2.0,1006.0,226563.0,1957.0,2957.91,6037.0
28537,4.0,2.0,1614.0,402038.0,1954.0,4909.15,6037.0
28538,3.0,2.0,1111.0,202091.0,1955.0,2727.62,6037.0
28539,3.0,1.0,1027.0,110212.0,1955.0,1664.42,6037.0
28540,3.0,2.0,1222.0,390329.0,1956.0,4914.95,6037.0
28541,3.0,2.0,1128.0,380312.0,1956.0,4704.18,6037.0
28542,3.0,2.0,1584.0,336440.0,1957.0,4221.53,6037.0
28543,2.0,2.0,1991.0,265150.0,1955.0,3530.25,6037.0
28544,3.0,1.0,961.0,132438.0,1953.0,1945.05,6037.0
28545,3.0,2.0,1770.0,86248.0,1956.0,1354.28,6037.0
28546,3.0,2.0,1356.0,75388.0,1958.0,1128.75,6037.0
28547,3.0,2.0,1378.0,384883.0,1955.0,4736.05,6037.0
28548,3.0,2.0,1212.0,53584.0,1957.0,966.83,6037.0
28549,3.0,2.0,1687.0,231741.0,1957.0,2971.06,6037.0
28550,4.0,2.0,1731.0,338545.0,1961.0,4162.61,6037.0
28551,4.0,2.0,1387.0,494000.0,1957.0,6134.71,6037.0
28552,3.0,2.0,1332.0,234678.0,1964.0,2988.49,6037.0
28553,4.0,2.0,1353.0,251872.0,1963.0,3157.81,6037.0
28554,3.0,2.0,1225.0,106180.0,1961.0,1548.02,6037.0
28555,4.0,2.0,1824.0,200912.0,1964.0,2629.46,6037.0
28556,3.0,2.0,1436.0,104077.0,1961.0,1532.77,6037.0
28557,4.0,2.0,1388.0,78798.0,1955.0,1254.84,6037.0
28558,4.0,2.0,2074.0,289104.0,1978.0,3677.56,6037.0
28559,3.0,2.0,1546.0,431695.0,1975.0,5318.76,6037.0
28560,3.0,2.0,1420.0,301668.0,1972.0,3861.77,6037.0
28561,3.0,3.0,2264.0,225741.0,1973.0,2983.39,6037.0
28562,2.0,1.0,883.0,336932.0,1925.0,4259.57,6037.0
28563,4.0,2.0,1621.0,585000.0,1979.0,6899.85,6037.0
28564,3.0,2.0,1269.0,79383.0,1962.0,1301.18,6037.0
28565,4.0,2.0,1562.0,63117.0,1963.0,1134.34,6037.0
28566,4.0,2.0,1538.0,152609.0,1963.0,2142.96,6037.0
28567,4.0,2.0,1598.0,275440.0,1977.0,3324.25,6037.0
28568,4.0,2.0,1828.0,343554.0,1979.0,4168.81,6037.0
28569,3.0,2.0,1426.0,231742.0,1962.0,3003.18,6037.0
28570,4.0,2.0,1547.0,201383.0,1964.0,2755.88,6037.0
28571,2.0,1.0,856.0,156914.0,1938.0,2221.25,6037.0
28572,3.0,2.0,1230.0,447013.0,1926.0,5464.84,6037.0
28573,3.0,2.0,1346.0,499837.0,1976.0,5977.75,6037.0
28574,2.0,2.0,1533.0,291269.0,1956.0,3780.08,6037.0
28575,3.0,2.0,1137.0,414352.0,1963.0,5116.41,6037.0
28576,3.0,2.0,1244.0,242777.0,1963.0,3127.24,6037.0
28577,3.0,2.0,1595.0,226346.0,1978.0,2948.41,6037.0
28578,4.0,5.0,3701.0,926843.0,1955.0,10919.58,6037.0
28579,4.0,2.0,1648.0,61334.0,1970.0,952.85,6037.0
28580,4.0,2.0,1684.0,192865.0,1954.0,2488.8,6037.0
28581,4.0,2.0,1462.0,53173.0,1973.0,847.24,6037.0
28582,2.0,1.0,1599.0,265175.0,1952.0,3208.95,6037.0
28583,3.0,2.0,1295.0,537300.0,1993.0,6303.33,6037.0
28584,3.0,3.0,3099.0,211488.0,1913.0,2697.71,6037.0
28585,3.0,2.0,1482.0,364079.0,1956.0,4391.03,6037.0
28586,3.0,2.0,1179.0,147331.0,1956.0,1935.97,6037.0
28587,3.0,2.0,1536.0,169729.0,1977.0,2149.7,6037.0
28588,4.0,2.0,1732.0,113149.0,1965.0,1558.64,6037.0
28589,3.0,2.0,1524.0,232683.0,1956.0,2954.98,6037.0
28590,3.0,2.0,1584.0,157918.0,1956.0,2084.86,6037.0
28591,3.0,2.0,1365.0,251383.0,1956.0,3216.74,6037.0
28592,3.0,2.0,1384.0,43243.0,1955.0,725.58,6037.0
28593,3.0,2.0,1744.0,203680.0,1962.0,2625.51,6037.0
28594,4.0,2.0,1626.0,227964.0,1979.0,2905.6,6037.0
28595,3.0,2.0,1726.0,319176.0,1961.0,4056.9,6037.0
28596,3.0,2.0,1726.0,303030.0,1961.0,5258.85,6037.0
28597,5.0,4.0,3927.0,259564.0,1948.0,3403.17,6037.0
28598,3.0,2.0,1500.0,362435.0,1963.0,6424.31,6037.0
28599,2.0,2.0,1490.0,270562.0,1950.0,3485.85,6037.0
28600,2.0,2.0,1910.0,58143.0,1941.0,1028.17,6037.0
28601,2.0,1.0,1092.0,321000.0,1950.0,3965.27,6037.0
28602,3.0,2.0,1183.0,121088.0,1953.0,1632.63,6037.0
28603,2.0,1.0,1211.0,352000.0,1940.0,4378.43,6037.0
28604,2.0,1.0,850.0,149908.0,1950.0,1984.91,6037.0
28605,3.0,2.0,1233.0,178192.0,1952.0,2297.31,6037.0
28606,3.0,2.0,1491.0,269761.0,1952.0,7159.51,6037.0
28607,3.0,2.0,1200.0,203889.0,1955.0,2599.49,6037.0
28608,4.0,2.0,1200.0,345184.0,1955.0,4374.85,6037.0
28609,6.0,3.0,1974.0,99763.0,1939.0,,6037.0
28610,3.0,1.0,1174.0,226328.0,1966.0,2947.14,6037.0
28611,4.0,1.0,1452.0,223543.0,1956.0,2928.02,6037.0
28612,3.0,1.0,940.0,147618.0,1956.0,1928.5,6037.0
28613,3.0,1.0,940.0,135066.0,1957.0,1867.4,6037.0
28614,3.0,2.0,1670.0,333500.0,1954.0,4216.98,6037.0
28615,4.0,2.0,2172.0,261196.0,1956.0,3312.18,6037.0
28616,2.0,1.0,1044.0,37016.0,1962.0,637.67,6037.0
28617,4.0,3.0,2398.0,348925.0,2006.0,4479.4,6037.0
28618,2.0,1.0,929.0,276703.0,1946.0,3560.17,6037.0
28619,2.0,1.0,786.0,149492.0,1947.0,1948.74,6037.0
28620,2.0,1.0,440.0,222000.0,1890.0,2776.98,6037.0
28621,2.0,1.0,1047.0,97276.0,1890.0,1338.96,6037.0
28622,3.0,1.0,1469.0,158104.0,1900.0,2076.03,6037.0
28623,2.0,2.0,1266.0,158418.0,1923.0,2153.94,6037.0
28624,4.0,2.0,2644.0,395031.0,1912.0,4905.57,6037.0
28625,3.0,1.0,1464.0,234506.0,1932.0,2972.17,6037.0
28626,2.0,1.0,1233.0,114091.0,1946.0,1563.93,6037.0
28627,3.0,1.0,1060.0,153823.0,1925.0,2086.58,6037.0
28628,3.0,2.0,1983.0,203467.0,1938.0,2709.94,6037.0
28629,3.0,1.0,1629.0,210241.0,1936.0,2692.91,6037.0
28630,4.0,2.0,1547.0,40542.0,1952.0,704.02,6037.0
28631,2.0,1.0,900.0,71765.0,1910.0,1120.8,6037.0
28632,3.0,1.0,1366.0,198559.0,1906.0,2630.93,6037.0
28633,3.0,1.0,1198.0,114424.0,1920.0,1624.52,6037.0
28634,6.0,1.0,2396.0,367966.0,1902.0,4654.24,6037.0
28635,2.0,1.0,782.0,81564.0,1923.0,1229.32,6037.0
28636,2.0,1.0,974.0,279193.0,1909.0,3552.13,6037.0
28637,2.0,2.0,1000.0,107885.0,1956.0,1584.38,6037.0
28638,4.0,2.0,1115.0,200215.0,1901.0,2640.52,6037.0
28639,3.0,2.0,1327.0,199448.0,1925.0,2631.71,6037.0
28640,4.0,3.0,1772.0,280860.0,1949.0,3626.69,6037.0
28641,3.0,1.0,988.0,189570.0,1959.0,2508.05,6037.0
28642,3.0,2.0,1441.0,350261.0,1978.0,4410.08,6037.0
28643,3.0,2.0,1231.0,255693.0,1979.0,3303.59,6037.0
28644,3.0,1.0,1046.0,200573.0,1954.0,2633.29,6037.0
28645,3.0,2.0,1456.0,51872.0,1951.0,854.47,6037.0
28646,3.0,2.0,1494.0,173616.0,1960.0,3620.42,6037.0
28647,2.0,2.0,1587.0,229588.0,1950.0,3006.75,6037.0
28648,3.0,2.0,1552.0,296463.0,1980.0,3709.12,6037.0
28649,3.0,2.0,1072.0,63212.0,1960.0,893.9,6037.0
28650,2.0,1.0,1384.0,300989.0,1915.0,3825.94,6037.0
28651,4.0,2.0,1482.0,292705.0,1952.0,3736.27,6037.0
28652,3.0,1.0,1034.0,190921.0,1952.0,2441.2,6037.0
28653,3.0,1.0,1626.0,62878.0,1952.0,1257.98,6037.0
28654,3.0,2.0,1254.0,300419.0,1956.0,3737.07,6037.0
28655,3.0,2.0,1316.0,148356.0,1961.0,1959.56,6037.0
28656,3.0,2.0,1242.0,390000.0,1956.0,4784.23,6037.0
28657,3.0,2.0,1525.0,381000.0,1962.0,4690.75,6037.0
28658,3.0,3.0,1567.0,335031.0,1957.0,4149.74,6037.0
28659,3.0,2.0,1466.0,109796.0,1963.0,1604.04,6037.0
28660,3.0,1.0,1571.0,230000.0,1953.0,3000.78,6037.0
28661,3.0,2.0,1468.0,214091.0,1954.0,2813.3,6037.0
28662,3.0,2.0,1059.0,246789.0,1955.0,3093.33,6037.0
28663,3.0,2.0,1068.0,149164.0,1956.0,1964.19,6037.0
28664,3.0,2.0,1617.0,44265.0,1954.0,756.04,6037.0
28665,3.0,2.0,1044.0,218571.0,1955.0,2847.79,6037.0
28666,3.0,1.0,1018.0,265994.0,1956.0,3398.5,6037.0
28667,5.0,3.0,1911.0,281900.0,1959.0,4495.81,6037.0
28668,3.0,2.0,1349.0,270988.0,1959.0,3587.79,6037.0
28669,3.0,2.0,1550.0,378788.0,1956.0,4697.68,6037.0
28670,3.0,2.0,1327.0,369824.0,1960.0,4587.1,6037.0
28671,4.0,2.0,1662.0,221786.0,1960.0,3059.58,6037.0
28672,3.0,2.0,1308.0,207725.0,1957.0,2891.53,6037.0
28673,3.0,2.0,1174.0,463968.0,1952.0,5675.32,6037.0
28674,3.0,1.0,1088.0,297088.0,1951.0,3986.05,6037.0
28675,3.0,2.0,1959.0,450420.0,1957.0,5493.28,6037.0
28676,4.0,2.0,1347.0,346320.0,1957.0,4326.86,6037.0
28677,3.0,2.0,1184.0,477167.0,1953.0,5748.61,6037.0
28678,4.0,3.0,1736.0,345724.0,1955.0,4337.06,6037.0
28679,3.0,2.0,1713.0,407315.0,1955.0,5016.22,6037.0
28680,4.0,3.0,2658.0,159766.0,1917.0,2345.66,6037.0
28681,4.0,2.0,1759.0,169942.0,1962.0,2428.32,6037.0
28682,3.0,2.0,1296.0,252926.0,1962.0,3316.82,6037.0
28683,4.0,2.0,1732.0,415394.0,1966.0,5111.72,6037.0
28684,3.0,3.0,2323.0,691000.0,1926.0,8132.29,6037.0
28685,4.0,3.0,2278.0,125088.0,1964.0,1962.52,6037.0
28686,3.0,2.0,1409.0,117055.0,1955.0,1840.45,6037.0
28687,5.0,3.0,2440.0,478504.0,1956.0,5828.58,6037.0
28688,3.0,3.0,2220.0,167868.0,1955.0,2551.1,6037.0
28689,4.0,3.0,2199.0,307881.0,1956.0,4031.8,6037.0
28690,4.0,3.0,1979.0,75543.0,1960.0,1486.48,6037.0
28691,3.0,2.0,1898.0,588000.0,1963.0,7076.49,6037.0
28692,3.0,2.0,1472.0,432901.0,1956.0,5434.22,6037.0
28693,3.0,2.0,1572.0,268470.0,1979.0,3492.2,6037.0
28694,4.0,3.0,2630.0,355025.0,1957.0,4563.93,6037.0
28695,3.0,3.0,1982.0,624140.0,1983.0,7226.92,6037.0
28696,4.0,2.0,1742.0,267447.0,1978.0,3317.05,6037.0
28697,4.0,2.0,2065.0,638002.0,1974.0,7477.87,6037.0
28698,4.0,3.0,2288.0,386025.0,1973.0,4656.02,6037.0
28699,4.0,3.0,2816.0,761437.0,1974.0,8773.89,6037.0
28700,3.0,2.0,1838.0,487562.0,1974.0,5804.74,6037.0
28701,4.0,2.0,1904.0,589830.0,1977.0,6859.38,6037.0
28702,4.0,3.0,2470.0,694675.0,1978.0,8033.62,6037.0
28703,4.0,3.0,2456.0,315507.0,1978.0,3882.1,6037.0
28704,3.0,2.0,2280.0,460900.0,1984.0,5499.03,6037.0
28705,4.0,3.0,2050.0,758009.0,1978.0,8701.06,6037.0
28706,3.0,2.0,1463.0,264845.0,1977.0,3366.23,6037.0
28707,5.0,3.0,2447.0,568182.0,1973.0,6745.29,6037.0
28708,4.0,2.0,1854.0,715000.0,1970.0,8230.93,6037.0
28709,4.0,3.0,2334.0,764482.0,1978.0,8914.82,6037.0
28710,3.0,2.0,1550.0,273234.0,1977.0,3378.62,6037.0
28711,4.0,3.0,2050.0,690370.0,1978.0,8093.57,6037.0
28712,3.0,2.0,1683.0,339507.0,1973.0,4116.01,6037.0
28713,3.0,2.0,1416.0,197635.0,1978.0,2573.46,6037.0
28714,4.0,3.0,2340.0,103715.0,1969.0,1560.96,6037.0
28715,4.0,4.0,3555.0,759183.0,1971.0,9046.59,6037.0
28716,3.0,3.0,3660.0,673591.0,1976.0,8150.39,6037.0
28717,5.0,3.0,2679.0,306371.0,1965.0,4039.9,6037.0
28718,3.0,2.0,1396.0,313846.0,1960.0,3914.68,6037.0
28719,4.0,3.0,2773.0,790000.0,1962.0,9101.68,6037.0
28720,5.0,4.0,3172.0,311306.0,1964.0,3900.36,6037.0
28721,3.0,2.0,1843.0,532197.0,1983.0,6254.94,6037.0
28722,4.0,3.0,2390.0,764185.0,1986.0,8795.43,6037.0
28723,4.0,2.0,1288.0,166509.0,1962.0,2200.83,6037.0
28724,4.0,3.0,1720.0,79068.0,1963.0,1348.27,6037.0
28725,3.0,2.0,1252.0,248292.0,1962.0,3093.19,6037.0
28726,3.0,3.0,1545.0,270999.0,1988.0,3598.43,6037.0
28727,4.0,3.0,2777.0,721505.0,1989.0,8983.21,6037.0
28728,3.0,2.0,1545.0,245191.0,1988.0,3252.64,6037.0
28729,3.0,2.0,1412.0,254640.0,1986.0,3476.77,6037.0
28730,5.0,3.0,1903.0,300584.0,1965.0,3924.33,6037.0
28731,4.0,3.0,2520.0,483259.0,1979.0,6099.91,6037.0
28732,3.0,3.0,1908.0,558285.0,1967.0,6943.14,6037.0
28733,5.0,4.0,3521.0,885000.0,1963.0,10579.7,6037.0
28734,3.0,2.0,2032.0,391497.0,1954.0,4747.92,6037.0
28735,4.0,2.0,1558.0,419212.0,1978.0,5314.48,6037.0
28736,3.0,2.0,1386.0,305921.0,1974.0,3997.2,6037.0
28737,3.0,2.0,1490.0,88998.0,1964.0,1414.78,6037.0
28738,3.0,2.0,1220.0,74067.0,1964.0,1229.21,6037.0
28739,4.0,2.0,1678.0,52142.0,1949.0,934.76,6037.0
28740,3.0,2.0,1232.0,453562.0,1981.0,5680.97,6037.0
28741,3.0,2.0,1451.0,566000.0,1984.0,6988.21,6037.0
28742,3.0,2.0,1210.0,164071.0,1961.0,2267.64,6037.0
28743,3.0,1.0,988.0,277712.0,1959.0,3563.46,6037.0
28744,4.0,2.0,1480.0,185519.0,1976.0,2504.69,6037.0
28745,3.0,2.0,1358.0,212171.0,1959.0,2812.99,6037.0
28746,3.0,1.0,1014.0,288959.0,1959.0,3764.15,6037.0
28747,6.0,5.0,3302.0,631406.0,1995.0,11565.19,6037.0
28748,4.0,3.0,2430.0,790000.0,1996.0,11161.46,6037.0
28749,5.0,5.0,3946.0,962215.0,1995.0,15069.19,6037.0
28750,6.0,5.0,3553.0,886360.0,1995.0,14480.4,6037.0
28751,4.0,3.0,2598.0,793811.0,1997.0,11277.98,6037.0
28752,4.0,4.0,3013.0,826311.0,1992.0,13109.73,6037.0
28753,5.0,3.0,2634.0,751047.0,1996.0,12302.56,6037.0
28754,5.0,3.0,2394.0,533868.0,1991.0,8235.16,6037.0
28755,4.0,3.0,3433.0,615794.0,1998.0,8338.2,6037.0
28756,4.0,3.0,3800.0,751466.0,1996.0,10017.35,6037.0
28757,3.0,3.0,2062.0,397424.0,1989.0,5350.03,6037.0
28758,4.0,3.0,2453.0,454559.0,1985.0,5752.26,6037.0
28759,5.0,3.0,3002.0,885380.0,1987.0,10686.19,6037.0
28760,4.0,2.0,1789.0,231449.0,1984.0,3062.85,6037.0
28761,3.0,3.0,1980.0,543304.0,1978.0,6806.54,6037.0
28762,4.0,3.0,2282.0,761101.0,1994.0,10745.78,6037.0
28763,3.0,2.0,1171.0,144007.0,1960.0,2021.06,6037.0
28764,3.0,2.0,1171.0,185921.0,1960.0,2503.48,6037.0
28765,3.0,2.0,1400.0,57585.0,1961.0,1041.52,6037.0
28766,4.0,2.0,1400.0,426405.0,1962.0,5284.94,6037.0
28767,3.0,3.0,2156.0,388369.0,1963.0,4759.12,6037.0
28768,5.0,5.0,5879.0,1218299.0,1992.0,13802.72,6037.0
28769,2.0,2.0,1664.0,968223.0,1930.0,11133.06,6037.0
28770,2.0,2.0,1480.0,229286.0,1962.0,3132.31,6037.0
28771,3.0,3.0,2284.0,355835.0,1987.0,4547.38,6037.0
28772,4.0,3.0,2751.0,822000.0,1987.0,9929.54,6037.0
28773,3.0,3.0,2183.0,353379.0,1981.0,4491.45,6037.0
28774,4.0,3.0,3403.0,880000.0,1988.0,10682.63,6037.0
28775,4.0,3.0,2046.0,308684.0,1986.0,3980.2,6037.0
28776,4.0,3.0,2619.0,776665.0,1980.0,9472.85,6037.0
28777,3.0,2.0,1774.0,442098.0,1969.0,5578.3,6037.0
28778,4.0,3.0,2219.0,301667.0,1972.0,3998.43,6037.0
28779,3.0,2.0,1324.0,528000.0,1962.0,6470.14,6037.0
28780,3.0,2.0,2224.0,195455.0,1966.0,2663.68,6037.0
28781,4.0,3.0,1942.0,633784.0,1962.0,7790.02,6037.0
28782,3.0,2.0,1774.0,168789.0,1965.0,2344.28,6037.0
28783,4.0,4.0,2182.0,420722.0,1956.0,5282.7,6037.0
28784,5.0,2.0,1492.0,264681.0,1954.0,3529.03,6037.0
28785,4.0,2.0,1204.0,43036.0,1954.0,963.59,6037.0
28786,5.0,3.0,1596.0,245003.0,1956.0,3049.33,6037.0
28787,2.0,1.0,926.0,174353.0,1960.0,2080.47,6037.0
28788,3.0,2.0,1246.0,324975.0,1956.0,3897.67,6037.0
28789,3.0,3.0,3683.0,648402.0,1979.0,7981.65,6037.0
28790,2.0,2.0,1829.0,128763.0,1957.0,1897.82,6037.0
28791,4.0,2.0,1400.0,427420.0,1963.0,5378.82,6037.0
28792,4.0,2.0,1400.0,240932.0,1965.0,3147.02,6037.0
28793,3.0,2.0,1040.0,67836.0,1960.0,1142.97,6037.0
28794,3.0,2.0,1150.0,222659.0,1960.0,3005.72,6037.0
28795,3.0,1.0,960.0,114069.0,1955.0,1662.38,6037.0
28796,3.0,2.0,1628.0,252607.0,1952.0,3233.18,6037.0
28797,3.0,2.0,1345.0,117160.0,1961.0,1636.59,6037.0
28798,4.0,2.0,1476.0,502000.0,1965.0,6238.69,6037.0
28799,4.0,2.0,1681.0,564000.0,1978.0,6987.54,6037.0
28800,3.0,2.0,1120.0,156652.0,1960.0,2165.62,6037.0
28801,3.0,2.0,1213.0,490000.0,1960.0,6105.36,6037.0
28802,3.0,1.0,960.0,338073.0,1953.0,4140.3,6037.0
28803,3.0,2.0,1110.0,178769.0,1953.0,2328.74,6037.0
28804,2.0,1.0,829.0,113209.0,1952.0,1571.46,6037.0
28805,2.0,1.0,1154.0,51101.0,1952.0,936.56,6037.0
28806,3.0,2.0,1075.0,125717.0,1957.0,1829.44,6037.0
28807,4.0,2.0,1765.0,55033.0,1952.0,1004.66,6037.0
28808,4.0,2.0,1225.0,310818.0,1954.0,3853.65,6037.0
28809,6.0,3.0,1890.0,354589.0,1954.0,4284.96,6037.0
28810,3.0,2.0,1450.0,221074.0,1959.0,2882.02,6037.0
28811,3.0,2.0,1332.0,312068.0,1954.0,3872.03,6037.0
28812,4.0,2.0,1216.0,46755.0,1957.0,934.44,6037.0
28813,3.0,2.0,1080.0,213831.0,1958.0,2755.62,6037.0
28814,3.0,2.0,1285.0,134698.0,1956.0,1854.66,6037.0
28815,4.0,2.0,1176.0,300251.0,1956.0,3672.82,6037.0
28816,4.0,2.0,1317.0,60970.0,1954.0,1045.1,6037.0
28817,3.0,2.0,1357.0,298702.0,1961.0,3731.59,6037.0
28818,3.0,2.0,1050.0,47997.0,1955.0,875.97,6037.0
28819,3.0,2.0,1110.0,138228.0,1955.0,1864.84,6037.0
28820,3.0,1.0,960.0,37845.0,1954.0,754.63,6037.0
28821,3.0,2.0,1135.0,280773.0,1956.0,3495.25,6037.0
28822,3.0,2.0,1137.0,172740.0,1955.0,2238.42,6037.0
28823,3.0,2.0,1138.0,310658.0,1955.0,3745.27,6037.0
28824,3.0,1.0,1000.0,139989.0,1960.0,1873.97,6037.0
28825,4.0,2.0,1242.0,275868.0,1955.0,3447.62,6037.0
28826,4.0,2.0,1400.0,56352.0,1955.0,975.44,6037.0
28827,4.0,2.0,1308.0,316212.0,1955.0,3818.87,6037.0
28828,4.0,3.0,1722.0,347091.0,1955.0,4171.27,6037.0
28829,3.0,2.0,1080.0,286795.0,1958.0,3559.61,6037.0
28830,5.0,4.0,3919.0,756000.0,1977.0,8817.29,6037.0
28831,5.0,3.0,2520.0,717552.0,1966.0,8353.2,6037.0
28832,3.0,2.0,1747.0,450682.0,1959.0,5181.42,6037.0
28833,3.0,3.0,2786.0,132352.0,1967.0,2087.04,6037.0
28834,4.0,3.0,2563.0,397090.0,1962.0,4874.57,6037.0
28835,3.0,2.0,2574.0,410945.0,1984.0,4940.22,6037.0
28836,2.0,2.0,1978.0,237582.0,1954.0,3162.88,6037.0
28837,4.0,4.0,4949.0,1606000.0,1965.0,17875.22,6037.0
28838,5.0,3.0,2804.0,411246.0,1939.0,5036.33,6037.0
28839,3.0,2.0,1395.0,283880.0,1953.0,3455.25,6037.0
28840,3.0,2.0,1633.0,359164.0,1955.0,4470.59,6037.0
28841,3.0,2.0,1722.0,479544.0,1962.0,5700.01,6037.0
28842,3.0,2.0,1597.0,176790.0,1955.0,2318.07,6037.0
28843,3.0,2.0,1445.0,255552.0,1953.0,2997.67,6037.0
28844,4.0,2.0,1992.0,83209.0,1955.0,1309.22,6037.0
28845,3.0,2.0,1276.0,248173.0,1955.0,3147.89,6037.0
28846,3.0,2.0,1284.0,183736.0,1955.0,2392.42,6037.0
28847,4.0,2.0,1567.0,219198.0,1948.0,2694.54,6037.0
28848,3.0,3.0,1886.0,462611.0,1955.0,5626.08,6037.0
28849,4.0,2.0,1548.0,261536.0,1956.0,3358.71,6037.0
28850,5.0,2.0,1703.0,371736.0,1959.0,4556.94,6037.0
28851,3.0,2.0,1290.0,425334.0,1952.0,5151.23,6037.0
28852,3.0,2.0,1290.0,76375.0,1953.0,1250.49,6037.0
28853,3.0,2.0,1659.0,264254.0,1953.0,3300.36,6037.0
28854,3.0,2.0,1290.0,447299.0,1953.0,5525.02,6037.0
28855,3.0,2.0,1797.0,336256.0,1956.0,8396.54,6037.0
28856,3.0,1.0,1062.0,303537.0,1952.0,3791.77,6037.0
28857,3.0,1.0,1140.0,260296.0,1952.0,3273.21,6037.0
28858,3.0,1.0,1077.0,275972.0,1954.0,3488.56,6037.0
28859,3.0,2.0,1185.0,62089.0,1954.0,1046.5,6037.0
28860,3.0,2.0,1318.0,486296.0,1959.0,5754.65,6037.0
28861,4.0,2.0,1409.0,244066.0,1956.0,3148.97,6037.0
28862,2.0,2.0,1503.0,245563.0,1981.0,3097.78,6037.0
28863,2.0,1.0,848.0,220212.0,1950.0,2860.35,6037.0
28864,3.0,2.0,1299.0,262028.0,1950.0,3343.7,6037.0
28865,3.0,2.0,1513.0,361890.0,1952.0,4525.1,6037.0
28866,3.0,2.0,1583.0,203653.0,1951.0,2571.03,6037.0
28867,5.0,6.0,3854.0,819954.0,1969.0,9864.14,6037.0
28868,3.0,3.0,2215.0,475412.0,1968.0,5640.81,6037.0
28869,4.0,3.0,2298.0,687120.0,1962.0,8032.66,6037.0
28870,4.0,3.0,2341.0,124222.0,1962.0,1806.78,6037.0
28871,5.0,2.0,2226.0,352035.0,1964.0,4286.01,6037.0
28872,2.0,2.0,1668.0,406393.0,1960.0,4849.42,6037.0
28873,4.0,2.0,1750.0,93136.0,1969.0,1406.39,6037.0
28874,5.0,3.0,4219.0,712467.0,1978.0,8313.7,6037.0
28875,3.0,2.0,2063.0,120490.0,1941.0,1537.54,6037.0
28876,4.0,3.0,2313.0,129396.0,1965.0,1645.05,6037.0
28877,4.0,3.0,2806.0,604790.0,2006.0,7016.47,6037.0
28878,3.0,2.0,1728.0,589000.0,1963.0,6833.5,6037.0
28879,3.0,3.0,1788.0,327122.0,1959.0,3950.45,6037.0
28880,3.0,1.0,998.0,371755.0,1958.0,4402.32,6037.0
28881,3.0,2.0,1568.0,137477.0,1956.0,1859.73,6037.0
28882,4.0,3.0,1641.0,294028.0,1958.0,3575.95,6037.0
28883,3.0,2.0,1338.0,243674.0,1957.0,3086.0,6037.0
28884,3.0,2.0,1416.0,438900.0,1946.0,5142.27,6037.0
28885,3.0,2.0,1100.0,240942.0,1959.0,3049.45,6037.0
28886,3.0,2.0,1454.0,202093.0,1956.0,2559.86,6037.0
28887,4.0,3.0,2527.0,255151.0,1965.0,3217.96,6037.0
28888,3.0,3.0,2090.0,83623.0,1953.0,1328.52,6037.0
28889,3.0,1.0,1152.0,151206.0,1954.0,6540.55,6037.0
28890,3.0,1.0,924.0,340000.0,1953.0,4159.63,6037.0
28891,4.0,2.0,1140.0,65920.0,1954.0,1096.59,6037.0
28892,3.0,2.0,1620.0,315451.0,1955.0,3810.73,6037.0
28893,3.0,2.0,1230.0,221116.0,1959.0,2837.94,6037.0
28894,1.0,1.0,1164.0,39713.0,1935.0,856.62,6037.0
28895,4.0,3.0,3109.0,489136.0,1967.0,5873.25,6037.0
28896,4.0,2.0,1980.0,304580.0,1963.0,3792.99,6037.0
28897,3.0,3.0,1816.0,498217.0,1959.0,5844.33,6037.0
28898,3.0,2.0,1632.0,192147.0,1972.0,2491.01,6037.0
28899,4.0,3.0,1917.0,642000.0,1966.0,7494.28,6037.0
28900,3.0,2.0,1294.0,238362.0,1972.0,3054.11,6037.0
28901,4.0,3.0,2125.0,91072.0,1972.0,1403.97,6037.0
28902,5.0,3.0,2289.0,304367.0,1972.0,3746.18,6037.0
28903,2.0,2.0,1557.0,62018.0,1953.0,1071.32,6037.0
28904,5.0,2.0,2182.0,285070.0,1989.0,3780.62,6037.0
28905,5.0,3.0,2495.0,341640.0,1962.0,3972.17,6037.0
28906,3.0,3.0,1817.0,349410.0,1963.0,4248.85,6037.0
28907,4.0,3.0,2300.0,194342.0,1964.0,2572.59,6037.0
28908,3.0,2.0,1838.0,592000.0,1965.0,6909.22,6037.0
28909,3.0,3.0,1346.0,125468.0,1963.0,1769.18,6037.0
28910,3.0,2.0,1342.0,78030.0,1963.0,1254.09,6037.0
28911,5.0,3.0,2441.0,119036.0,1964.0,1765.84,6037.0
28912,4.0,2.0,2314.0,426991.0,1963.0,5107.96,6037.0
28913,4.0,2.0,1529.0,468104.0,1961.0,5620.81,6037.0
28914,3.0,2.0,1556.0,104330.0,1962.0,1558.71,6037.0
