,bedroom_count,bath_count,finished_sq_feet,year_built,fips,home_value
34662,3,2.0,1476.0,1950,6111,311844.0
34663,2,1.0,1304.0,1950,6111,338997.0
34664,3,1.5,1244.0,1950,6111,134712.0
34665,4,2.0,1430.0,1964,6111,449608.0
34666,3,2.0,1660.0,1961,6111,339487.0
34667,3,2.0,1238.0,1977,6111,202232.0
34668,3,2.0,1612.0,1978,6111,196302.0
34669,3,2.0,1564.0,1980,6111,262172.0
34670,4,2.0,1556.0,1968,6111,65146.0
34671,4,2.0,1744.0,1964,6111,364078.0
34672,3,2.0,1484.0,1985,6111,95813.0
34673,3,2.0,1586.0,1977,6111,321706.0
34674,4,2.5,1634.0,1987,6111,456882.0
34675,4,2.0,2009.0,1996,6111,416853.0
34676,4,2.0,1192.0,1962,6111,59064.0
34677,3,2.0,1110.0,1962,6111,313086.0
34678,4,2.5,1721.0,1997,6111,440326.0
34679,4,3.0,1694.0,1998,6111,264325.0
34680,4,3.5,3966.0,2000,6111,1078000.0
34681,3,4.0,4767.0,1989,6111,1852831.0
34682,4,2.0,2212.0,1926,6111,115002.0
34683,3,2.0,1218.0,1963,6111,324447.0
34684,3,1.0,844.0,1910,6111,233134.0
34685,4,2.0,1631.0,1978,6111,360306.0
34686,4,2.0,1624.0,1974,6111,312064.0
34687,4,3.0,2080.0,1965,6111,149175.0
34688,3,2.0,1144.0,1963,6111,119999.0
34689,4,3.0,1615.0,1987,6111,363038.0
34690,4,2.0,1554.0,1961,6111,58952.0
34691,3,2.0,1554.0,1974,6111,215929.0
34692,2,2.0,2404.0,1924,6111,568000.0
34693,3,2.0,1722.0,1941,6111,194841.0
34694,3,2.0,1776.0,1968,6111,316421.0
34695,3,1.5,1997.0,1921,6111,435914.0
34696,2,2.0,1565.0,1933,6111,137774.0
34697,3,2.0,1807.0,1947,6111,238357.0
34698,3,2.0,1433.0,1989,6111,245464.0
34699,3,2.0,1451.0,1987,6111,315024.0
34700,4,2.0,1808.0,1968,6111,465000.0
34701,3,2.0,1672.0,1968,6111,68980.0
34702,4,2.5,2338.0,1900,6111,545290.0
34703,3,2.0,1478.0,1977,6111,410000.0
34704,3,2.0,1359.0,1973,6111,153762.0
34705,5,3.0,3419.0,1912,6111,905000.0
34706,4,2.5,2060.0,1968,6111,531000.0
34707,3,2.0,1256.0,1961,6111,252059.0
34708,3,2.0,1610.0,1998,6111,304569.0
34709,3,2.0,1627.0,1987,6111,492426.0
34710,4,3.0,2029.0,1994,6111,314307.0
34711,3,2.0,1877.0,1990,6111,146750.0
34712,4,3.0,3018.0,1985,6111,472215.0
34713,3,2.5,2394.0,1977,6111,430776.0
34714,4,2.0,2017.0,1965,6111,267890.0
34715,4,2.0,1790.0,1965,6111,245557.0
34716,3,2.0,1243.0,1974,6111,238296.0
34717,4,2.0,2225.0,1962,6111,413672.0
34718,4,2.0,1561.0,1962,6111,507116.0
34719,3,2.0,1512.0,1960,6111,442884.0
34720,4,2.0,1634.0,1960,6111,515000.0
34721,5,2.0,2102.0,1960,6111,553694.0
34722,5,2.5,2216.0,1968,6111,404847.0
34723,4,2.5,2798.0,1977,6111,365256.0
34724,4,2.0,1386.0,1957,6111,240726.0
34725,4,2.5,1966.0,1964,6111,89998.0
34726,3,2.0,1698.0,1957,6111,331382.0
34727,3,3.0,2104.0,1981,6111,312360.0
34728,4,2.5,2796.0,1967,6111,624136.0
34729,5,3.0,2153.0,1965,6111,415365.0
34730,3,2.5,2030.0,1965,6111,591587.0
34731,4,3.0,2419.0,1978,6111,196294.0
34732,4,4.0,2220.0,1965,6111,366624.0
34733,3,2.0,1409.0,1956,6111,465986.0
34734,3,2.0,1526.0,1956,6111,337685.0
34735,3,3.0,1722.0,1956,6111,89328.0
34736,4,2.0,1546.0,1955,6111,67802.0
34737,3,2.0,1955.0,1957,6111,537000.0
34738,4,2.0,1353.0,1956,6111,489000.0
34739,3,2.5,2506.0,1964,6111,408533.0
34740,2,2.0,1313.0,1957,6111,425450.0
34741,3,1.0,1502.0,1948,6111,566000.0
34742,4,2.0,1931.0,1958,6111,65144.0
34743,2,1.0,1218.0,1952,6111,53775.0
34744,1,2.0,1290.0,1954,6111,335347.0
34745,2,1.0,944.0,1930,6111,289563.0
34746,2,1.0,660.0,1952,6111,442907.0
34747,3,1.0,1204.0,1955,6111,287386.0
34748,3,2.0,1543.0,1953,6111,529476.0
34749,3,1.5,1181.0,1953,6111,51677.0
34750,2,2.0,1469.0,1951,6111,316594.0
34751,3,2.0,1400.0,1951,6111,517000.0
34752,4,2.0,1293.0,1955,6111,440436.0
34753,3,1.0,1008.0,1953,6111,160419.0
34754,2,1.0,900.0,1929,6111,492395.0
34755,2,1.0,1124.0,1930,6111,231117.0
34756,3,1.0,972.0,1925,6111,151412.0
34757,3,1.0,1561.0,1930,6111,264314.0
34758,3,1.0,987.0,1944,6111,180591.0
34759,4,1.5,1520.0,1947,6111,230440.0
34760,3,2.0,1472.0,1951,6111,80685.0
34761,2,1.5,1674.0,1957,6111,483754.0
34762,2,2.0,1200.0,1958,6111,411366.0
34764,4,3.0,2347.0,1957,6111,586726.0
34765,4,1.5,1684.0,1930,6111,178764.0
34766,2,1.0,960.0,1900,6111,41699.0
34767,2,3.0,1726.0,2006,6111,556000.0
34768,2,1.5,671.0,1925,6111,253824.0
34769,3,1.0,1019.0,1952,6111,223644.0
34770,2,1.0,1025.0,1929,6111,28894.0
34771,2,1.0,687.0,1933,6111,21656.0
34772,5,3.0,2554.0,1965,6111,790000.0
34773,4,3.5,2912.0,1985,6111,876000.0
34774,3,2.5,1963.0,1965,6111,230689.0
34775,2,2.0,2189.0,1958,6111,121068.0
34776,4,3.5,2749.0,1971,6111,1105532.0
34777,3,2.0,1212.0,1971,6111,271944.0
34778,3,1.0,1152.0,1945,6111,779945.0
34779,2,2.0,1902.0,1938,6111,356391.0
34780,2,1.0,984.0,1982,6111,169057.0
34781,3,1.0,1120.0,1962,6111,41648.0
34782,2,1.0,996.0,1917,6111,182493.0
34783,3,2.0,1122.0,1980,6111,148722.0
34784,3,2.0,1224.0,1985,6111,335000.0
34785,4,2.0,1961.0,1974,6111,373246.0
34786,3,2.0,1120.0,1972,6111,320000.0
34787,3,2.0,1668.0,1955,6111,68269.0
34788,2,1.0,776.0,1935,6111,16782.0
34789,3,2.0,1800.0,1962,6111,197872.0
34790,2,1.0,792.0,1920,6111,144436.0
34791,3,1.5,1363.0,1962,6111,169835.0
34792,2,2.0,1408.0,1949,6111,377000.0
34793,3,2.5,1866.0,1990,6111,345824.0
34794,3,2.0,1320.0,1986,6111,206351.0
34795,4,3.0,1711.0,1986,6111,265791.0
34796,3,2.0,2174.0,1990,6111,57896.0
34797,3,1.0,1412.0,1930,6111,239884.0
34798,3,2.0,1521.0,1979,6111,481126.0
34799,4,2.0,1249.0,1973,6111,426980.0
34800,4,3.0,1853.0,1976,6111,372493.0
34801,2,2.0,1314.0,1985,6111,431693.0
34802,4,2.0,1744.0,1984,6111,609149.0
34803,4,2.0,1942.0,1968,6111,309877.0
34804,2,2.0,2093.0,1954,6111,92011.0
34805,3,1.5,1098.0,1958,6111,242403.0
34806,4,1.0,1596.0,1950,6111,159034.0
34807,4,2.0,2032.0,1956,6111,450381.0
34808,3,1.0,1433.0,1953,6111,331059.0
34810,3,2.0,1915.0,1951,6111,625000.0
34811,3,3.0,2231.0,1960,6111,364712.0
34812,3,2.5,2358.0,1929,6111,350814.0
34813,2,2.0,1197.0,1926,6111,566000.0
34814,3,2.0,1996.0,1953,6111,520246.0
34815,4,4.0,1989.0,1961,6111,323093.0
34816,2,2.0,1076.0,1976,6111,385378.0
34817,3,2.0,2011.0,1964,6111,483046.0
34818,3,2.0,1306.0,1961,6111,449315.0
34819,2,1.0,1368.0,1950,6111,314843.0
34820,3,2.0,2138.0,1977,6111,571101.0
34821,3,2.0,1164.0,1951,6111,436893.0
34822,3,2.0,1473.0,1930,6111,300593.0
34823,5,4.5,3207.0,2015,6059,885000.0
34825,6,9.0,13389.0,1992,6037,2193037.0
34827,3,2.0,1146.0,1950,6037,358974.0
34828,4,2.0,1290.0,1954,6037,159781.0
34829,2,1.0,1010.0,1950,6037,318311.0
34830,3,1.0,986.0,1952,6037,174314.0
34831,3,2.0,1134.0,1954,6037,95394.0
34832,3,2.0,1646.0,1955,6037,68085.0
34833,2,1.0,715.0,1939,6037,43440.0
34834,2,1.0,1010.0,1955,6037,214820.0
34835,2,1.0,857.0,1949,6037,302393.0
34836,3,2.0,1266.0,1954,6037,492395.0
34837,3,1.0,1464.0,1952,6037,459000.0
34838,2,1.0,1477.0,1952,6037,254509.0
34839,3,2.0,1200.0,1950,6037,226835.0
34840,3,2.0,1176.0,1954,6037,220307.0
34841,5,2.0,1814.0,1954,6037,483000.0
34842,3,2.0,1157.0,1954,6037,140601.0
34843,4,2.0,1493.0,1954,6037,188723.0
34844,3,2.0,1530.0,1967,6037,278752.0
34845,3,2.0,1135.0,1941,6037,266951.0
34846,2,1.0,1102.0,1950,6037,364506.0
34847,2,2.0,1619.0,1946,6037,62904.0
34848,3,2.0,1581.0,1941,6037,252676.0
34849,3,1.0,1595.0,1941,6037,281564.0
34850,3,1.0,1060.0,1902,6037,190687.0
34851,3,2.0,1050.0,1941,6037,75500.0
34852,3,1.0,1062.0,1951,6037,235767.0
34853,3,2.0,1586.0,1962,6037,451000.0
34854,4,2.0,1658.0,1987,6037,241672.0
34855,4,2.0,1658.0,1987,6037,316864.0
34856,3,2.0,1571.0,1956,6037,220975.0
34857,3,2.0,1540.0,1956,6037,353535.0
34858,2,1.0,989.0,1986,6037,212118.0
34859,3,1.0,864.0,1955,6037,248031.0
34860,3,2.0,1240.0,1953,6037,158023.0
34861,3,2.0,1161.0,1956,6037,298242.0
34862,2,1.0,836.0,1962,6037,137092.0
34863,3,1.0,973.0,1949,6037,194664.0
34864,3,1.0,883.0,1956,6037,303000.0
34865,2,1.0,837.0,1950,6037,147006.0
34866,3,2.0,1390.0,1949,6037,467000.0
34867,2,1.0,838.0,1950,6037,129612.0
34868,2,1.0,835.0,1950,6037,218376.0
34869,3,2.0,1640.0,1949,6037,159776.0
34870,3,2.0,1318.0,1942,6037,297619.0
34871,2,1.0,898.0,1950,6037,205119.0
34872,3,1.0,1519.0,1950,6037,77991.0
34873,3,1.0,1141.0,1950,6037,140060.0
34874,3,2.0,1747.0,1953,6037,510784.0
34875,4,2.0,1921.0,1947,6037,375642.0
34876,3,1.0,1062.0,1947,6037,388324.0
34877,3,2.0,1160.0,1985,6037,360500.0
34878,3,1.0,1227.0,1942,6037,455846.0
34879,3,1.0,1235.0,1952,6037,217501.0
34880,2,1.0,974.0,1916,6037,221472.0
34881,3,2.0,1576.0,1951,6037,88379.0
34882,2,1.0,875.0,1950,6037,137350.0
34883,2,2.0,1134.0,1947,6037,188035.0
34884,3,3.0,2398.0,1960,6037,610963.0
34885,4,2.0,1509.0,1948,6037,265211.0
34886,2,2.0,1886.0,1947,6037,398418.0
34887,3,3.0,1862.0,1953,6037,112197.0
34888,3,2.0,1777.0,1950,6037,256791.0
34889,2,2.0,1540.0,1956,6037,449134.0
34890,4,3.0,2265.0,1953,6037,522205.0
34891,4,3.0,2526.0,1953,6037,659000.0
34892,3,2.0,1792.0,1958,6037,438312.0
34893,4,4.0,2296.0,1950,6037,541128.0
34894,2,1.0,1146.0,1948,6037,109242.0
34895,3,2.0,1456.0,1950,6037,400122.0
34896,3,3.0,1476.0,1971,6037,225093.0
34897,3,2.0,1464.0,1952,6037,234746.0
34898,3,1.0,1098.0,1952,6037,407929.0
34899,3,3.0,2399.0,1977,6037,493380.0
34900,5,3.0,2949.0,1987,6037,710000.0
34901,4,2.0,1682.0,1953,6037,115410.0
34902,3,2.0,1240.0,1953,6037,467000.0
34903,3,2.0,1278.0,1953,6037,451000.0
34904,2,1.0,1110.0,1941,6037,412191.0
34905,2,1.0,1118.0,1941,6037,70992.0
34906,3,2.0,1207.0,1941,6037,93576.0
34907,2,1.0,1150.0,1941,6037,224975.0
34908,4,2.0,1538.0,1943,6037,165843.0
34909,3,1.0,1028.0,1941,6037,176709.0
34910,2,2.0,1456.0,1941,6037,292190.0
34911,3,1.0,1141.0,1946,6037,205624.0
34912,2,1.0,772.0,1927,6037,324879.0
34913,2,1.0,735.0,1941,6037,157795.0
34914,3,2.0,1292.0,1955,6037,402000.0
34915,4,2.0,1897.0,1967,6037,96398.0
34916,3,2.0,1018.0,1955,6037,45300.0
34917,1,1.0,692.0,1929,6037,207005.0
34918,3,2.0,1200.0,1912,6037,371845.0
34919,2,2.0,1229.0,1954,6037,293706.0
34920,4,2.0,1777.0,1941,6037,282394.0
34921,3,2.0,1485.0,1942,6037,228724.0
34922,2,1.0,840.0,1956,6037,232837.0
34923,3,2.0,1409.0,1948,6037,234423.0
34924,3,2.0,1768.0,1969,6037,330939.0
34925,5,2.0,1648.0,1959,6037,521000.0
34926,3,2.0,1140.0,1949,6037,371702.0
34927,3,2.0,1071.0,1949,6037,65395.0
34928,3,2.0,2047.0,1977,6037,221377.0
34929,3,3.0,2637.0,1962,6037,600516.0
34930,2,1.0,860.0,1940,6037,268398.0
34931,5,2.0,2438.0,1946,6037,512000.0
34932,3,1.0,1484.0,1946,6037,218446.0
34933,3,1.0,1198.0,1947,6037,271179.0
34934,3,2.0,1435.0,1939,6037,260018.0
34935,2,2.0,1154.0,1929,6037,174050.0
34936,2,2.0,1324.0,1943,6037,158103.0
34937,3,2.0,1669.0,1946,6037,214214.0
34938,2,1.0,950.0,1941,6037,58840.0
34939,3,2.0,1221.0,1939,6037,274621.0
34940,3,2.0,1218.0,1955,6037,76015.0
34941,2,1.0,832.0,1947,6037,353000.0
34942,2,1.0,1487.0,1939,6037,54621.0
34943,2,1.0,1081.0,1941,6037,136486.0
34944,2,1.0,1136.0,1941,6037,259512.0
34945,3,2.0,1064.0,1948,6037,216447.0
34946,4,3.0,2409.0,1947,6037,467000.0
34947,2,1.0,920.0,1946,6037,310674.0
34948,3,1.0,1356.0,1927,6037,279094.0
34949,3,2.0,1362.0,1927,6037,254400.0
34950,3,1.0,1294.0,1925,6037,47590.0
34951,2,2.0,1651.0,1941,6037,317916.0
34952,3,3.0,1959.0,1988,6037,312264.0
34953,2,2.0,1377.0,1947,6037,219065.0
34954,4,2.0,1580.0,1928,6037,231014.0
34955,3,2.0,1802.0,1938,6037,402339.0
34956,2,2.0,1251.0,1927,6037,243577.0
34957,3,1.0,1191.0,1926,6037,114401.0
34958,3,1.0,1425.0,1927,6037,235743.0
34959,4,2.0,2149.0,1928,6037,186712.0
34960,3,2.0,1317.0,1923,6037,50071.0
34961,3,1.0,2112.0,1930,6037,296415.0
34962,4,3.0,2488.0,1923,6037,394573.0
34963,3,2.0,2056.0,1939,6037,287503.0
34964,2,1.0,1073.0,1929,6037,42398.0
34965,3,2.0,1332.0,1939,6037,248945.0
34966,3,2.0,1589.0,1939,6037,308761.0
34967,3,2.0,1027.0,1924,6037,248916.0
34968,2,1.0,804.0,1929,6037,300000.0
34969,2,1.0,995.0,1940,6037,336000.0
34970,3,2.0,1164.0,1944,6037,181754.0
34971,3,2.0,1336.0,1947,6037,366000.0
34972,3,1.0,1330.0,1929,6037,156208.0
34973,3,2.0,1334.0,1930,6037,253662.0
34974,2,1.0,1188.0,1927,6037,242420.0
34975,2,1.0,1064.0,1927,6037,333001.0
34976,3,2.0,1203.0,1933,6037,255436.0
34977,2,1.0,868.0,1924,6037,185928.0
34978,2,2.0,1420.0,1921,6037,157525.0
34979,2,1.0,765.0,1940,6037,102492.0
34980,2,1.0,912.0,1929,6037,23967.0
34981,2,1.0,892.0,1935,6037,300000.0
34982,1,2.0,1061.0,1946,6037,239457.0
34983,3,2.0,1313.0,1955,6037,250799.0
34984,3,1.0,1649.0,1948,6037,350000.0
34985,2,1.0,889.0,1938,6037,334770.0
34986,2,1.0,1156.0,1936,6037,117396.0
34987,2,1.0,830.0,1949,6037,340108.0
34988,2,2.0,1142.0,1949,6037,291124.0
34989,3,1.0,1585.0,1941,6037,399000.0
34990,4,2.0,1736.0,1948,6037,238018.0
34991,3,1.0,1098.0,1948,6037,358000.0
34992,2,1.0,1170.0,1941,6037,71703.0
34993,3,2.0,1642.0,1994,6037,243171.0
34994,3,2.0,1551.0,1940,6037,313712.0
34995,4,2.0,1564.0,1943,6037,173237.0
34996,3,3.0,1542.0,1942,6037,343473.0
34997,2,1.0,872.0,1941,6037,329000.0
34998,3,2.0,1442.0,1954,6037,211341.0
34999,2,1.0,882.0,1949,6037,294366.0
35000,3,1.0,1002.0,1941,6037,244680.0
35001,4,2.0,1720.0,1948,6037,148405.0
35002,4,3.0,2374.0,1965,6037,103087.0
35003,2,1.0,1294.0,1941,6037,54204.0
35004,1,1.0,456.0,1941,6037,186394.0
35005,3,1.0,1052.0,1941,6037,131382.0
35006,3,1.0,1035.0,1947,6037,315000.0
35007,3,1.0,1074.0,1936,6037,321433.0
35008,2,1.0,840.0,1941,6037,201860.0
35009,3,1.0,966.0,1944,6037,98131.0
35010,3,1.0,1581.0,1951,6037,249654.0
35011,4,2.0,1216.0,1950,6037,163685.0
35012,2,1.0,776.0,1949,6037,90116.0
35013,2,1.0,736.0,1947,6037,103774.0
35014,3,2.0,1381.0,1938,6037,215388.0
35015,3,1.0,1308.0,1929,6037,109646.0
35016,2,1.0,1096.0,1927,6037,90676.0
35017,2,2.0,1727.0,1929,6037,252809.0
35018,2,1.0,1329.0,1925,6037,224469.0
35019,2,1.0,1136.0,1939,6037,269000.0
35020,3,2.0,1652.0,1952,6037,250789.0
35021,3,1.0,1529.0,1941,6037,48407.0
35022,3,2.0,1400.0,1929,6037,309650.0
35023,4,2.0,1558.0,1947,6037,342290.0
35024,2,1.0,1020.0,1947,6037,252207.0
35025,2,1.0,900.0,1914,6037,199620.0
35026,4,3.0,2266.0,1972,6037,126778.0
35027,3,2.0,1485.0,1939,6037,337802.0
35028,2,1.0,1783.0,1941,6037,283500.0
35029,2,1.0,865.0,1941,6037,132423.0
35030,2,1.0,828.0,1940,6037,154347.0
35031,2,2.0,1255.0,1941,6037,368000.0
35032,3,2.0,1200.0,1945,6037,227199.0
35033,2,1.0,1033.0,1948,6037,36691.0
35034,2,1.0,858.0,1930,6037,212206.0
35035,3,2.0,1040.0,1948,6037,126709.0
35036,3,1.0,836.0,1923,6037,20865.0
35037,3,1.0,960.0,1926,6037,45181.0
35038,3,1.0,1380.0,1926,6037,152538.0
35039,2,1.0,898.0,1940,6037,157187.0
35040,3,1.0,1202.0,1946,6037,55177.0
35041,3,2.0,1531.0,1939,6037,336000.0
35042,3,1.0,999.0,1944,6037,165097.0
35043,2,1.0,840.0,1923,6037,93546.0
35044,4,3.0,2094.0,1940,6037,251197.0
35045,3,1.0,1118.0,1947,6037,176451.0
35046,4,2.0,1360.0,1940,6037,275971.0
35047,4,2.0,1538.0,1947,6037,50788.0
35048,4,3.0,2346.0,1926,6037,295000.0
35049,2,1.0,925.0,1947,6037,24799.0
35050,3,1.0,1069.0,1951,6037,167283.0
35051,3,1.0,1151.0,1951,6037,262290.0
35052,3,2.0,1803.0,1994,6037,403895.0
35053,3,3.0,2828.0,1962,6037,47585.0
35054,4,3.0,1570.0,1986,6037,216577.0
35055,2,1.0,696.0,1954,6037,161246.0
35056,2,1.0,1122.0,1925,6037,142252.0
35057,2,2.0,1460.0,1924,6037,244037.0
35058,3,1.0,920.0,1924,6037,149808.0
35059,1,1.0,480.0,1949,6037,104540.0
35060,3,2.0,1296.0,1948,6037,243505.0
35061,2,1.0,666.0,1950,6037,74264.0
35062,2,1.0,634.0,1948,6037,12168.0
35063,2,1.0,747.0,1949,6037,184375.0
35064,3,2.0,1539.0,1983,6037,185028.0
35065,3,2.0,1152.0,1939,6037,188016.0
35066,3,2.0,1084.0,1938,6037,243500.0
35067,3,1.0,872.0,1948,6037,201927.0
35068,3,1.0,1517.0,1937,6037,34539.0
35069,2,2.0,1272.0,1915,6037,286711.0
35070,2,1.0,625.0,1922,6037,172174.0
35071,2,1.0,1016.0,1953,6037,26868.0
35072,3,2.0,980.0,1962,6037,31429.0
35073,3,1.0,1098.0,1949,6037,197727.0
35074,2,1.0,718.0,1942,6037,232000.0
35075,3,2.0,1555.0,1959,6037,255952.0
35076,4,2.0,1388.0,1951,6037,223367.0
35077,3,2.0,1246.0,1956,6037,341463.0
35078,3,2.0,1161.0,1959,6037,289948.0
35079,3,1.0,1072.0,1953,6037,222816.0
35080,3,1.0,1103.0,1951,6037,264060.0
35081,3,1.0,1103.0,1951,6037,43703.0
35082,3,1.0,1086.0,1953,6037,193436.0
35083,2,1.0,833.0,1950,6037,147618.0
35084,3,2.0,1018.0,1950,6037,204039.0
35085,3,2.0,1060.0,1950,6037,234208.0
35086,2,1.0,1114.0,1951,6037,305481.0
35087,4,3.0,1561.0,1942,6037,65985.0
35088,3,1.0,1108.0,1956,6037,307000.0
35089,2,1.0,798.0,1955,6037,237000.0
35090,3,2.0,1406.0,1948,6037,38053.0
35091,4,2.0,1318.0,1948,6037,163688.0
35092,3,1.0,1052.0,1950,6037,34329.0
35093,2,1.0,1123.0,1951,6037,33702.0
35094,3,2.0,1026.0,1952,6037,203050.0
35095,4,2.0,1741.0,1965,6037,57315.0
35096,2,1.0,768.0,1950,6037,132627.0
35097,3,1.0,1232.0,1958,6037,263964.0
35098,2,1.0,789.0,1943,6037,135229.0
35099,4,3.0,1512.0,1943,6037,286063.0
35100,2,1.0,672.0,1943,6037,62987.0
35101,2,1.0,843.0,1948,6037,30397.0
35102,3,1.0,958.0,1948,6037,31487.0
35103,2,1.0,1052.0,1945,6037,199131.0
35104,2,1.0,805.0,1944,6037,150737.0
35105,3,1.0,1222.0,1947,6037,256268.0
35106,3,2.0,964.0,1951,6037,40967.0
35107,3,2.0,1377.0,1964,6037,258881.0
35108,3,2.0,1853.0,1949,6037,220390.0
35109,2,1.0,872.0,1949,6037,29565.0
35110,3,1.0,1012.0,1941,6037,294421.0
35111,3,1.0,1133.0,1948,6037,32649.0
35112,2,1.0,1203.0,1948,6037,158599.0
35113,3,2.0,1241.0,1960,6037,140856.0
35114,4,2.0,1823.0,1966,6037,262731.0
35115,4,2.0,1886.0,1963,6037,275761.0
35116,2,1.0,875.0,1954,6037,176169.0
35117,3,2.0,1476.0,1957,6037,220117.0
35118,3,2.0,1375.0,1958,6037,320390.0
35119,1,1.0,1179.0,1921,6037,178192.0
35120,3,2.0,1247.0,1952,6037,358197.0
35121,3,1.0,1110.0,1952,6037,143096.0
35122,2,2.0,1270.0,1949,6037,185615.0
35123,2,1.0,814.0,1948,6037,376000.0
35124,2,1.0,836.0,1950,6037,212735.0
35125,3,2.0,1764.0,1935,6037,303248.0
35126,4,2.0,1592.0,1977,6037,432000.0
35127,3,2.0,1447.0,1939,6037,378000.0
35128,3,2.0,1759.0,1946,6037,64151.0
35129,3,3.0,1846.0,1987,6037,465000.0
35130,2,1.0,904.0,1950,6037,268292.0
35131,2,1.0,848.0,1950,6037,206656.0
35132,3,2.0,1980.0,1951,6037,330928.0
35133,3,2.0,1440.0,1954,6037,227958.0
35134,4,3.0,2582.0,1966,6037,387278.0
35135,2,1.0,1311.0,1952,6037,430081.0
35136,3,2.0,1738.0,1960,6037,415808.0
35137,3,2.0,1248.0,1958,6037,428596.0
35138,3,2.0,1296.0,1957,6037,476344.0
35139,3,2.0,1199.0,1949,6037,331479.0
35140,4,3.0,2217.0,1979,6037,324439.0
35141,3,1.0,1593.0,1954,6037,85987.0
35142,5,3.0,2100.0,1954,6037,248199.0
35143,3,2.0,1172.0,1954,6037,66633.0
35144,4,2.0,1325.0,1957,6037,342705.0
35145,3,2.0,1370.0,1955,6037,231124.0
35146,3,2.0,1460.0,1959,6037,84035.0
35147,3,1.0,1096.0,1954,6037,414000.0
35148,3,2.0,1711.0,1955,6037,237206.0
35149,2,1.0,826.0,1952,6037,194774.0
35150,2,2.0,1120.0,1944,6037,217550.0
35151,4,3.0,1796.0,1947,6037,649403.0
35152,2,1.0,909.0,1948,6037,231015.0
35153,6,4.0,3165.0,1954,6037,379327.0
35154,4,2.0,2456.0,1950,6037,448000.0
35155,3,1.0,1062.0,1952,6037,200227.0
35156,3,3.0,1890.0,1959,6037,71764.0
35157,5,2.0,2218.0,1960,6037,411241.0
35158,3,2.0,1283.0,1956,6037,367520.0
35159,3,1.0,1186.0,1947,6037,51512.0
35160,4,3.0,2473.0,1950,6037,346593.0
35161,2,1.0,732.0,1924,6037,224000.0
35162,3,2.0,1192.0,1924,6037,255500.0
35163,3,2.0,1368.0,1945,6037,221193.0
35164,3,2.0,938.0,1949,6037,307000.0
35165,2,1.0,631.0,1947,6037,49288.0
35166,5,4.0,2396.0,1989,6037,329230.0
35167,2,1.0,829.0,1945,6037,35632.0
35168,3,2.0,1547.0,1940,6037,40542.0
35169,4,2.0,1600.0,1987,6037,200956.0
35170,3,2.0,1052.0,1949,6037,257298.0
35171,3,2.0,1617.0,1946,6037,276543.0
35172,3,1.0,1344.0,1947,6037,159565.0
35173,3,1.0,1501.0,1947,6037,212134.0
35174,3,1.0,1110.0,1947,6037,243505.0
35175,4,2.0,1646.0,1947,6037,306207.0
35176,3,1.0,1389.0,1946,6037,45515.0
35177,3,1.0,929.0,1958,6037,221859.0
35178,2,1.0,1006.0,1925,6037,178442.0
35179,2,1.0,1364.0,1926,6037,52444.0
35180,4,2.0,2183.0,1938,6037,45712.0
35181,3,2.0,1361.0,1968,6037,258882.0
35182,3,2.0,1028.0,2001,6037,228981.0
35183,3,2.0,1348.0,1928,6037,234050.0
35184,5,3.0,2772.0,1953,6037,465000.0
35185,3,1.0,893.0,1926,6037,243659.0
35186,2,1.0,1236.0,1927,6037,306000.0
35187,2,1.0,768.0,1913,6037,173450.0
35188,4,3.0,1445.0,1918,6037,322849.0
35189,3,1.0,1056.0,1956,6037,300000.0
35190,2,1.0,794.0,1940,6037,241000.0
35191,3,1.0,1302.0,1904,6037,178246.0
35192,2,1.0,1002.0,1955,6037,32461.0
35193,3,2.0,1400.0,1985,6037,118346.0
35194,2,1.0,920.0,1959,6037,167580.0
35195,3,1.0,972.0,1926,6037,151798.0
35196,3,2.0,1552.0,1984,6037,341463.0
35197,3,2.0,1159.0,1986,6037,261000.0
35198,3,1.0,1002.0,1944,6037,181435.0
35199,3,1.0,952.0,1927,6037,152286.0
35200,2,1.0,620.0,1922,6037,149241.0
35201,3,1.0,912.0,1958,6037,196269.0
35202,4,2.0,1305.0,1944,6037,163554.0
35203,4,2.0,1460.0,1944,6037,47587.0
35204,3,2.0,1029.0,1941,6037,185719.0
35205,2,1.0,729.0,1924,6037,183981.0
35206,3,1.0,1200.0,1929,6037,185364.0
35207,1,1.0,932.0,1948,6037,190983.0
35208,3,2.0,1438.0,1923,6037,222285.0
35209,2,1.0,998.0,1926,6037,176838.0
35210,0,0.0,1488.0,1920,6037,47767.0
35211,4,2.0,1276.0,1918,6037,372500.0
35212,2,1.0,1015.0,1941,6037,171250.0
35213,2,1.0,1089.0,1938,6037,172957.0
35214,2,1.0,1118.0,1941,6037,355337.0
35215,3,2.0,1281.0,1947,6037,341726.0
35216,3,2.0,1534.0,1941,6037,335000.0
35217,2,1.0,1309.0,1941,6037,176683.0
35218,4,2.0,1517.0,1936,6037,390000.0
35219,2,1.0,1202.0,1941,6037,346000.0
35220,2,1.0,1200.0,1937,6037,331000.0
35221,3,1.0,1196.0,1931,6037,265257.0
35222,2,1.0,916.0,1929,6037,43340.0
35223,2,1.0,804.0,1928,6037,235065.0
35224,4,2.0,1839.0,1912,6037,225369.0
35225,2,1.0,704.0,1944,6037,105231.0
35226,3,1.0,1282.0,1955,6037,248526.0
35227,2,1.0,1004.0,1943,6037,227590.0
